arm,seed,step,E0/n,E0/success,E0/mean_steps,E1v/n,E1v/success,E1v/mean_steps,E2v/n,E2v/success,E2v/mean_steps,E3v/n,E3v/success,E3v/mean_steps,E4v/n,E4v/success,E4v/mean_steps,E6/n,E6/success,E6/mean_steps,E7/n,E7/success,E7/mean_steps
S_mab,25,368640,282,0.9893617021276596,495.31205673758865,100,0.0,57.0,100,0.0,59.93,100,0.0,55.44,50,0.0,51.82,250,0.0,58.14,100,1.0,500.0
S_mab,25,430080,282,0.9822695035460993,493.59574468085106,100,0.0,55.39,100,0.0,55.37,100,0.0,53.57,50,0.0,49.36,250,0.0,55.832,100,1.0,500.0
S_mab,25,491520,282,0.9893617021276596,495.31205673758865,100,0.28,184.57,100,0.34,211.2,100,0.19,144.08,50,0.24,161.0,250,0.228,164.416,100,1.0,500.0
S_mab,25,552960,282,0.05673758865248227,360.3014184397163,100,0.0,136.99,100,0.07,171.46,100,0.04,131.93,50,0.28,230.24,250,0.04,144.332,100,0.04,355.41
S_mab,25,614400,282,0.9680851063829787,492.6241134751773,100,0.57,369.85,100,0.51,364.92,100,0.36,311.15,50,0.2,226.1,250,0.46,342.88,100,0.99,497.61
S_mab,26,61440,282,0.01773049645390071,194.43262411347519,100,0.0,105.28,100,0.0,102.31,100,0.0,98.09,50,0.0,89.04,250,0.0,102.128,100,0.04,184.68
S_mab,26,122880,282,0.0425531914893617,202.22340425531914,100,0.0,123.41,100,0.0,118.56,100,0.0,113.98,50,0.0,100.96,250,0.0,119.116,100,0.05,199.06
S_mab,26,184320,282,0.024822695035460994,191.41489361702128,100,0.0,113.32,100,0.0,109.44,100,0.0,105.26,50,0.0,94.4,250,0.0,109.844,100,0.01,187.66
S_mab,26,245760,282,0.2624113475177305,354.5425531914894,100,0.0,118.6,100,0.0,139.89,100,0.0,131.06,50,0.0,117.98,250,0.0,125.348,100,0.19,334.65
S_mab,26,307200,282,0.9822695035460993,497.6276595744681,100,0.83,431.67,100,0.89,456.04,100,0.9,458.72,50,0.88,449.7,250,0.872,448.848,100,1.0,500.0
S_mab,26,368640,282,0.9929078014184397,499.07801418439715,100,0.75,397.04,100,0.77,410.51,100,0.81,420.69,50,0.9,457.74,250,0.78,409.796,100,1.0,500.0
S_mab,26,430080,282,0.9787234042553191,497.1170212765957,100,0.37,233.12,100,0.57,317.27,100,0.45,264.42,50,0.7,370.38,250,0.432,259.788,100,0.99,498.12
S_mab,26,491520,282,0.9893617021276596,495.29432624113474,100,0.03,75.95,100,0.02,73.56,100,0.02,68.46,50,0.04,72.18,250,0.04,81.004,100,1.0,500.0
S_mab,26,552960,282,0.9645390070921985,492.97872340425533,100,0.65,370.64,100,0.65,381.3,100,0.59,351.07,50,0.36,243.22,250,0.584,363.308,100,0.99,497.22
S_mab,26,614400,282,0.9822695035460993,494.2517730496454,100,0.07,97.25,100,0.09,111.18,100,0.03,76.89,50,0.3,195.7,250,0.084,103.116,100,1.0,500.0
S_mab,27,61440,282,0.03900709219858156,195.10992907801418,100,0.0,102.03,100,0.0,99.47,100,0.0,94.95,50,0.0,87.16,250,0.0,98.864,100,0.01,186.44
S_mab,27,122880,282,0.40070921985815605,398.57092198581563,100,0.0,165.99,100,0.0,161.66,100,0.0,146.37,50,0.0,123.22,250,0.0,157.136,100,0.37,394.44
S_mab,27,184320,282,0.19858156028368795,330.72340425531917,100,0.29,220.38,100,0.26,209.3,100,0.22,187.63,50,0.04,107.64,250,0.228,195.072,100,0.22,318.75
S_mab,27,245760,282,0.7588652482269503,457.24468085106383,100,0.56,328.29,100,0.55,324.87,100,0.46,285.84,50,0.24,189.16,250,0.508,308.084,100,0.72,454.45
S_mab,27,307200,282,0.014184397163120567,165.9822695035461,100,0.0,108.54,100,0.0,106.23,100,0.0,97.61,50,0.0,89.98,250,0.0,103.488,100,0.0,170.72
S_mab,27,368640,282,0.9787234042553191,492.92198581560285,100,0.0,58.78,100,0.01,63.73,100,0.0,56.52,50,0.0,52.68,250,0.004,60.964,100,1.0,500.0
S_mab,27,430080,282,0.9822695035460993,494.5248226950355,100,0.76,403.04,100,0.76,403.56,100,0.66,361.3,50,0.4,252.06,250,0.756,401.752,100,1.0,500.0
S_mab,27,491520,282,0.9078014184397163,488.01063829787233,100,0.06,264.14,100,0.01,250.43,100,0.0,213.6,50,0.02,161.76,250,0.016,248.392,100,0.93,490.83
S_mab,27,552960,282,0.9964539007092199,498.5070921985816,100,0.77,404.54,100,0.77,405.85,100,0.78,408.04,50,0.76,399.8,250,0.72,387.088,100,1.0,500.0
S_mab,27,614400,282,0.9787234042553191,493.97163120567376,100,0.29,191.91,100,0.4,239.65,100,0.31,197.42,50,0.32,197.52,250,0.296,194.976,100,1.0,500.0
S_mab,28,61440,282,0.031914893617021274,199.19148936170214,100,0.0,111.21,100,0.0,107.0,100,0.0,101.86,50,0.0,90.32,250,0.0,106.86,100,0.03,195.54
S_mab,28,122880,282,0.05319148936170213,222.51418439716312,100,0.0,125.99,100,0.0,123.95,100,0.0,112.61,50,0.0,101.62,250,0.0,119.536,100,0.03,225.64
S_mab,28,184320,282,0.0425531914893617,203.3049645390071,100,0.0,103.79,100,0.0,101.55,100,0.0,95.45,50,0.0,87.6,250,0.0,100.212,100,0.07,222.18
S_mab,28,245760,282,0.9397163120567376,492.41843971631204,100,0.13,327.57,100,0.06,329.33,100,0.03,294.04,50,0.0,236.68,250,0.088,308.828,100,0.97,497.66
S_mab,28,307200,282,0.9716312056737588,494.63829787234044,100,0.13,131.92,100,0.19,163.41,100,0.19,154.48,50,0.1,205.62,250,0.148,148.008,100,1.0,500.0
S_mab,28,368640,282,0.9609929078014184,494.21276595744683,100,0.23,168.36,100,0.26,188.89,100,0.15,129.21,50,0.2,176.4,250,0.18,154.296,100,0.94,495.58
S_mab,28,430080,282,0.9858156028368794,494.74468085106383,100,0.0,59.92,100,0.03,75.33,100,0.0,58.55,50,0.18,136.4,250,0.02,69.844,100,1.0,500.0
S_mab,28,491520,282,0.9929078014184397,497.1063829787234,100,0.03,77.35,100,0.12,113.83,100,0.08,95.52,50,0.2,145.32,250,0.076,97.596,100,1.0,500.0
S_mab,28,552960,282,0.9822695035460993,492.031914893617,100,0.0,55.05,100,0.0,54.96,100,0.0,53.36,50,0.0,49.38,250,0.0,55.508,100,1.0,500.0
S_mab,28,614400,282,0.1453900709219858,424.20212765957444,100,0.0,146.22,100,0.0,160.1,100,0.0,119.37,50,0.0,124.58,250,0.0,134.992,100,0.13,427.45
S_mab,3,61440,282,0.07446808510638298,254.6241134751773,100,0.0,119.72,100,0.0,116.33,100,0.0,107.77,50,0.0,96.36,250,0.0,114.036,100,0.11,267.99
S_mab,3,122880,282,0.7056737588652482,459.0496453900709,100,0.0,189.74,100,0.0,211.02,100,0.0,189.08,50,0.0,173.46,250,0.0,191.66,100,0.67,457.68
S_mab,3,184320,282,0.8156028368794326,453.6666666666667,100,0.3,223.6,100,0.27,211.25,100,0.09,134.83,50,0.08,118.46,250,0.148,162.588,100,0.76,449.66
S_mab,3,245760,282,0.9893617021276596,498.468085106383,100,0.46,284.61,100,0.7,383.38,100,0.62,354.84,50,0.66,389.38,250,0.592,338.884,100,0.97,497.15
S_mab,3,307200,282,0.08865248226950355,219.6418439716312,100,0.0,99.24,100,0.0,97.13,100,0.0,91.29,50,0.0,84.16,250,0.0,95.924,100,0.13,238.07
S_mab,3,368640,282,0.6843971631205674,460.8936170212766,100,0.44,344.93,100,0.47,359.41,100,0.52,350.71,50,0.54,348.72,250,0.492,354.14,100,0.57,460.74
S_mab,3,430080,282,0.9858156028368794,493.6418439716312,100,0.0,55.45,100,0.0,55.54,100,0.0,53.83,50,0.0,49.78,250,0.0,55.94,100,1.0,500.0
S_mab,3,491520,282,0.9893617021276596,496.35460992907804,100,0.22,163.0,100,0.24,170.18,100,0.26,176.48,50,0.22,157.04,250,0.224,162.888,100,1.0,500.0
S_mab,3,552960,282,0.9680851063829787,485.4609929078014,100,0.0,56.01,100,0.0,56.44,100,0.0,54.47,50,0.0,50.6,250,0.0,56.676,100,1.0,500.0
S_mab,3,614400,282,0.9432624113475178,483.37943262411346,100,0.42,258.82,100,0.35,232.38,100,0.34,224.18,50,0.18,155.42,250,0.384,244.852,100,0.96,487.96
S_mab,29,61440,282,0.05673758865248227,249.22695035460993,100,0.0,132.66,100,0.0,130.04,100,0.0,114.89,50,0.0,101.92,250,0.0,123.8,100,0.07,263.3
S_mab,29,122880,282,0.07801418439716312,229.75177304964538,100,0.0,106.51,100,0.0,103.17,100,0.0,97.67,50,0.0,87.78,250,0.0,102.5,100,0.05,217.26
S_mab,29,184320,282,0.475177304964539,400.9432624113475,100,0.0,158.42,100,0.0,148.49,100,0.0,134.74,50,0.0,110.8,250,0.0,145.94,100,0.43,387.55
S_mab,29,245760,282,0.624113475177305,427.92198581560285,100,0.0,150.33,100,0.0,143.8,100,0.0,126.06,50,0.0,106.88,250,0.0,137.728,100,0.6,427.95
S_mab,29,307200,282,0.7836879432624113,468.08156028368796,100,0.13,238.94,100,0.1,224.1,100,0.06,199.77,50,0.02,149.78,250,0.08,219.176,100,0.78,471.48
S_mab,29,368640,282,0.9964539007092199,498.52127659574467,100,0.3,210.03,100,0.29,209.03,100,0.42,254.47,50,0.52,296.82,250,0.336,222.332,100,1.0,500.0
S_mab,29,430080,282,0.9858156028368794,496.61347517730496,100,0.89,455.75,100,0.92,469.4,100,0.9,459.82,50,0.86,441.98,250,0.928,472.1,100,1.0,500.0
S_mab,29,491520,282,0.9893617021276596,496.2482269503546,100,0.07,101.35,100,0.13,127.46,100,0.12,119.19,50,0.5,287.54,250,0.14,130.828,100,1.0,500.0
S_mab,29,552960,282,0.9716312056737588,492.0886524822695,100,0.0,60.36,100,0.01,65.82,100,0.01,63.99,50,0.26,178.68,250,0.004,63.692,100,1.0,500.0
S_mab,29,614400,282,0.9787234042553191,496.98936170212767,100,0.35,224.42,100,0.44,258.05,100,0.46,269.2,50,0.48,294.6,250,0.4,245.804,100,0.98,499.02
S_mab,30,61440,282,0.0425531914893617,237.84397163120568,100,0.0,110.01,100,0.0,106.98,100,0.0,99.91,50,0.0,90.22,250,0.0,105.256,100,0.04,232.83
S_mab,30,122880,282,0.1879432624113475,293.1666666666667,100,0.0,122.45,100,0.0,118.29,100,0.0,110.58,50,0.0,97.38,250,0.0,116.92,100,0.07,266.18
S_mab,30,184320,282,0.02127659574468085,189.47163120567376,100,0.0,111.05,100,0.0,107.04,100,0.0,102.4,50,0.0,91.52,250,0.0,107.22,100,0.03,189.81
S_mab,30,245760,282,0.9148936170212766,487.61347517730496,100,0.79,416.14,100,0.75,401.72,100,0.69,375.34,50,0.48,287.04,250,0.768,407.944,100,0.86,487.03
S_mab,30,307200,282,0.7978723404255319,468.10283687943263,100,0.44,330.8,100,0.46,324.44,100,0.31,256.02,50,0.26,206.4,250,0.408,305.524,100,0.81,477.79
S_mab,30,368640,282,0.9574468085106383,491.67021276595744,100,0.81,424.24,100,0.86,443.37,100,0.8,417.72,50,0.52,301.28,250,0.856,442.32,100,0.99,499.54
S_mab,30,430080,282,0.9645390070921985,493.12056737588654,100,0.56,316.18,100,0.53,301.63,100,0.58,320.6,50,0.56,312.26,250,0.572,319.796,100,1.0,500.0
S_mab,30,491520,282,0.9893617021276596,496.177304964539,100,0.75,398.51,100,0.75,398.41,100,0.74,391.47,50,0.64,349.9,250,0.716,385.72,100,1.0,500.0
S_mab,30,552960,282,0.9929078014184397,496.99645390070924,100,0.24,177.14,100,0.28,195.26,100,0.33,210.68,50,0.42,249.4,250,0.276,193.64,100,1.0,500.0
S_mab,30,614400,282,0.9893617021276596,495.2836879432624,100,0.0,58.02,100,0.0,58.76,100,0.0,56.06,50,0.0,52.5,250,0.0,58.584,100,1.0,500.0
S_mab,31,61440,282,0.10638297872340426,257.13120567375887,100,0.02,151.97,100,0.03,151.91,100,0.0,118.41,50,0.0,105.78,250,0.004,135.004,100,0.11,271.98
S_mab,31,122880,282,0.04609929078014184,193.7340425531915,100,0.0,124.47,100,0.0,114.79,100,0.0,107.79,50,0.0,91.44,250,0.0,115.344,100,0.03,194.05
S_mab,31,184320,282,0.9822695035460993,495.39716312056737,100,0.76,404.14,100,0.77,406.85,100,0.67,363.72,50,0.38,240.7,250,0.784,411.924,100,0.97,488.7
S_mab,31,245760,282,0.9680851063829787,494.4148936170213,100,0.14,127.83,100,0.22,161.98,100,0.2,150.75,50,0.32,200.22,250,0.184,146.068,100,0.99,499.18
S_mab,31,307200,282,0.9893617021276596,497.9113475177305,100,0.88,450.92,100,0.89,454.98,100,0.81,421.52,50,0.66,358.12,250,0.888,454.416,100,0.98,494.58
S_mab,31,368640,282,0.014184397163120567,149.4787234042553,100,0.01,144.11,100,0.01,129.87,100,0.0,116.18,50,0.0,92.98,250,0.016,128.284,100,0.0,143.12
S_mab,31,430080,282,0.9822695035460993,498.0886524822695,100,0.89,456.78,100,0.95,479.74,100,0.92,466.89,50,0.84,433.46,250,0.932,472.644,100,0.99,498.13
S_mab,31,491520,282,0.9929078014184397,497.50354609929076,100,0.49,286.41,100,0.43,260.82,100,0.54,301.22,50,0.64,349.22,250,0.476,279.34,100,1.0,500.0
S_mab,31,552960,282,0.9609929078014184,492.02836879432624,100,0.72,389.95,100,0.69,381.19,100,0.56,331.83,50,0.34,231.04,250,0.668,378.848,100,0.97,494.49
S_mab,31,614400,282,0.9858156028368794,496.09574468085106,100,0.8,417.44,100,0.84,438.84,100,0.86,441.39,50,0.86,440.7,250,0.832,433.876,100,1.0,500.0
S_mab,32,61440,282,0.06028368794326241,239.01063829787233,100,0.0,115.87,100,0.0,112.78,100,0.0,107.06,50,0.0,96.16,250,0.0,111.964,100,0.06,217.07
S_mab,32,122880,282,0.3475177304964539,384.6241134751773,100,0.0,171.63,100,0.0,167.1,100,0.0,153.42,50,0.0,134.0,250,0.0,163.296,100,0.28,375.72
S_mab,32,184320,282,0.26595744680851063,367.4468085106383,100,0.0,155.71,100,0.0,154.77,100,0.0,147.19,50,0.0,128.36,250,0.0,151.968,100,0.34,369.48
S_mab,32,245760,282,0.6737588652482269,449.4574468085106,100,0.02,213.25,100,0.02,211.75,100,0.0,185.2,50,0.0,154.76,250,0.0,197.664,100,0.68,454.64
S_mab,32,307200,282,0.8971631205673759,487.7659574468085,100,0.77,415.6,100,0.81,427.81,100,0.64,364.91,50,0.38,252.72,250,0.752,413.692,100,0.91,492.26
S_mab,32,368640,282,0.35106382978723405,438.22340425531917,100,0.17,242.25,100,0.28,285.72,100,0.31,267.82,50,0.4,299.52,250,0.252,260.348,100,0.26,432.05
S_mab,32,430080,282,0.975177304964539,494.1418439716312,100,0.79,415.41,100,0.81,423.33,100,0.71,381.05,50,0.42,259.72,250,0.796,417.94,100,1.0,500.0
S_mab,32,491520,282,0.9964539007092199,499.8262411347518,100,0.73,384.7,100,0.75,396.04,100,0.74,387.86,50,0.82,423.28,250,0.728,386.756,100,1.0,500.0
S_mab,32,552960,282,0.9893617021276596,495.37943262411346,100,0.08,101.78,100,0.09,112.8,100,0.05,84.57,50,0.04,78.34,250,0.08,100.444,100,1.0,500.0
S_mab,32,614400,282,0.9929078014184397,496.9326241134752,100,0.11,115.81,100,0.11,114.26,100,0.14,123.3,50,0.08,93.22,250,0.136,125.008,100,1.0,500.0
S_mab,33,61440,282,0.12411347517730496,257.29787234042556,100,0.0,112.74,100,0.0,108.28,100,0.0,101.31,50,0.0,90.26,250,0.0,107.128,100,0.06,235.6
S_mab,33,122880,282,0.24822695035460993,333.28014184397165,100,0.0,137.57,100,0.0,132.89,100,0.0,121.17,50,0.0,104.22,250,0.0,129.684,100,0.11,313.36
S_mab,33,184320,282,0.35106382978723405,379.209219858156,100,0.0,158.85,100,0.0,153.76,100,0.0,141.39,50,0.0,124.34,250,0.0,151.192,100,0.26,365.27
S_mab,33,245760,282,0.20921985815602837,354.3333333333333,100,0.0,133.12,100,0.0,119.9,100,0.0,115.49,50,0.0,108.54,250,0.0,126.168,100,0.22,370.99
S_mab,33,307200,282,0.9929078014184397,496.9609929078014,100,0.27,192.13,100,0.29,203.72,100,0.28,190.01,50,0.3,195.56,250,0.268,191.444,100,1.0,500.0
S_mab,33,368640,282,0.9574468085106383,492.42907801418437,100,0.55,309.62,100,0.51,297.94,100,0.55,307.25,50,0.72,382.02,250,0.548,310.16,100,0.99,498.83
S_mab,33,430080,282,0.9893617021276596,496.4432624113475,100,0.0,62.5,100,0.01,68.87,100,0.0,59.8,50,0.0,57.24,250,0.0,63.044,100,1.0,500.0
S_mab,33,491520,282,0.7304964539007093,451.531914893617,100,0.01,216.68,100,0.0,217.28,100,0.0,167.04,50,0.0,122.44,250,0.0,198.84,100,0.71,452.58
S_mab,33,552960,282,0.8191489361702128,456.78014184397165,100,0.29,227.97,100,0.3,223.78,100,0.25,202.93,50,0.06,114.82,250,0.256,206.96,100,0.91,475.29
S_mab,33,614400,282,0.975177304964539,494.3936170212766,100,0.58,331.15,100,0.55,320.59,100,0.51,300.15,50,0.32,212.34,250,0.504,306.948,100,0.98,497.0
S_mab,35,61440,282,0.05673758865248227,209.39716312056737,100,0.0,102.67,100,0.0,100.14,100,0.0,94.71,50,0.0,86.48,250,0.0,99.112,100,0.02,200.81
S_mab,35,122880,282,0.04609929078014184,220.45035460992906,100,0.0,109.08,100,0.0,106.04,100,0.0,101.38,50,0.0,91.72,250,0.0,105.76,100,0.06,206.07
S_mab,35,184320,282,0.23049645390070922,354.75531914893617,100,0.0,148.98,100,0.0,144.78,100,0.0,133.24,50,0.0,118.88,250,0.0,141.98,100,0.15,342.26
S_mab,35,245760,282,0.9645390070921985,491.83687943262413,100,0.63,353.94,100,0.58,335.99,100,0.58,326.59,50,0.4,247.58,250,0.656,360.38,100,0.98,495.8
S_mab,35,307200,282,0.9822695035460993,497.2730496453901,100,0.87,448.15,100,0.96,485.49,100,0.95,479.19,50,0.9,458.66,250,0.924,469.92,100,1.0,500.0
S_mab,35,368640,282,0.9929078014184397,496.89716312056737,100,0.0,59.65,100,0.06,88.43,100,0.01,62.9,50,0.04,72.7,250,0.032,75.092,100,1.0,500.0
S_mab,35,430080,282,0.9893617021276596,498.4645390070922,100,0.31,211.56,100,0.45,274.11,100,0.45,264.68,50,0.62,338.18,250,0.432,260.608,100,1.0,500.0
S_mab,35,491520,282,0.9716312056737588,495.13120567375887,100,0.9,459.14,100,0.9,459.54,100,0.81,422.32,50,0.76,400.46,250,0.884,453.44,100,0.98,497.27
S_mab,35,552960,282,0.9929078014184397,497.0496453900709,100,0.6,333.33,100,0.69,371.54,100,0.69,368.06,50,0.52,293.74,250,0.648,353.912,100,1.0,500.0
S_mab,35,614400,282,0.9539007092198581,479.2411347517731,100,0.0,54.69,100,0.0,54.42,100,0.0,53.05,50,0.0,48.68,250,0.0,55.108,100,0.99,495.35
S_mab,36,61440,282,0.07801418439716312,225.05673758865248,100,0.0,103.52,100,0.0,100.57,100,0.0,94.84,50,0.0,86.12,250,0.0,99.524,100,0.06,205.18
S_mab,36,122880,282,0.2765957446808511,335.4148936170213,100,0.0,155.26,100,0.0,144.0,100,0.0,131.78,50,0.0,103.92,250,0.0,142.568,100,0.24,318.44
S_mab,36,184320,282,0.7021276595744681,451.8900709219858,100,0.0,220.22,100,0.0,210.88,100,0.0,189.28,50,0.0,159.9,250,0.0,206.872,100,0.67,446.65
S_mab,36,245760,282,0.20921985815602837,307.38652482269504,100,0.0,132.89,100,0.0,127.48,100,0.0,118.95,50,0.0,102.68,250,0.0,126.272,100,0.13,290.02
S_mab,36,307200,282,0.9113475177304965,489.4822695035461,100,0.5,395.49,100,0.5,400.36,100,0.42,374.51,50,0.32,295.54,250,0.472,390.388,100,0.92,495.93
S_mab,36,368640,282,0.9822695035460993,496.0496453900709,100,0.27,196.98,100,0.29,200.23,100,0.38,237.54,50,0.42,251.24,250,0.308,208.28,100,1.0,500.0
S_mab,36,430080,282,0.9822695035460993,494.37943262411346,100,0.0,58.72,100,0.04,79.49,100,0.0,57.8,50,0.04,71.52,250,0.016,68.064,100,1.0,500.0
S_mab,36,491520,282,0.9822695035460993,495.4822695035461,100,0.15,134.28,100,0.14,137.06,100,0.1,107.77,50,0.16,129.0,250,0.144,131.116,100,0.99,495.02
S_mab,36,552960,282,0.9893617021276596,495.25531914893617,100,0.0,56.68,100,0.0,57.16,100,0.0,54.51,50,0.0,50.62,250,0.0,57.128,100,1.0,500.0
S_mab,36,614400,282,0.9858156028368794,494.0886524822695,100,0.0,62.25,100,0.0,61.91,100,0.0,58.36,50,0.0,53.56,250,0.0,62.616,100,1.0,500.0
S_mab,34,61440,282,0.1524822695035461,240.25531914893617,100,0.0,99.71,100,0.0,97.21,100,0.0,91.91,50,0.0,84.02,250,0.0,96.292,100,0.06,218.37
S_mab,34,122880,282,0.12056737588652482,228.25531914893617,100,0.0,101.54,100,0.0,98.81,100,0.0,94.11,50,0.0,85.9,250,0.0,98.292,100,0.05,202.92
S_mab,34,184320,282,0.3617021276595745,407.15602836879435,100,0.01,109.62,100,0.03,153.01,100,0.02,122.05,50,0.02,135.76,250,0.012,122.44,100,0.32,387.14
S_mab,34,245760,282,0.8617021276595744,479.8829787234043,100,0.1,256.76,100,0.05,244.31,100,0.02,218.1,50,0.0,169.58,250,0.052,238.096,100,0.86,478.77
S_mab,34,307200,282,0.9929078014184397,498.6276595744681,100,0.6,337.95,100,0.81,422.81,100,0.79,416.22,50,0.84,434.14,250,0.712,384.924,100,1.0,500.0
S_mab,34,368640,282,0.9468085106382979,492.8581560283688,100,0.41,339.97,100,0.4,333.03,100,0.4,318.77,50,0.26,273.44,250,0.4,327.828,100,0.98,498.89
S_mab,34,430080,282,0.8156028368794326,458.8014184397163,100,0.29,230.66,100,0.21,198.62,100,0.12,156.93,50,0.06,120.1,250,0.2,191.888,100,0.84,465.44
S_mab,34,491520,282,0.9574468085106383,491.7517730496454,100,0.16,204.97,100,0.28,268.96,100,0.23,229.43,50,0.42,294.68,250,0.208,222.784,100,0.97,498.79
S_mab,34,552960,282,0.9858156028368794,496.61347517730496,100,0.89,455.0,100,0.9,459.23,100,0.81,422.17,50,0.74,392.3,250,0.9,459.48,100,1.0,500.0
S_mab,34,614400,282,0.9184397163120568,487.5177304964539,100,0.33,218.52,100,0.39,253.92,100,0.34,222.53,50,0.38,258.82,250,0.328,228.752,100,0.93,491.92
S_mab,37,61440,282,0.08865248226950355,237.89716312056737,100,0.0,103.13,100,0.0,100.38,100,0.0,94.27,50,0.0,85.92,250,0.0,99.004,100,0.06,227.8
S_mab,37,122880,282,0.2730496453900709,342.86524822695037,100,0.0,141.61,100,0.0,136.25,100,0.0,124.3,50,0.0,106.02,250,0.0,133.14,100,0.15,319.86
S_mab,37,184320,282,0.04964539007092199,202.01418439716312,100,0.0,105.39,100,0.0,102.04,100,0.0,97.49,50,0.0,87.94,250,0.0,101.86,100,0.03,191.16
S_mab,37,245760,282,0.7907801418439716,474.3510638297872,100,0.21,302.12,100,0.14,298.9,100,0.11,275.62,50,0.02,224.3,250,0.152,294.464,100,0.76,477.59
S_mab,37,307200,282,0.9787234042553191,497.0177304964539,100,0.86,445.44,100,0.91,462.64,100,0.91,462.31,50,0.9,458.74,250,0.876,450.028,100,0.94,493.92
S_mab,37,368640,282,0.7836879432624113,477.3333333333333,100,0.28,304.45,100,0.35,323.51,100,0.27,288.15,50,0.28,263.3,250,0.28,300.764,100,0.81,486.93
S_mab,37,430080,282,0.900709219858156,488.5851063829787,100,0.47,339.57,100,0.52,391.15,100,0.4,353.83,50,0.32,304.08,250,0.428,353.724,100,0.91,492.68
S_mab,37,491520,282,0.9964539007092199,498.43617021276594,100,0.32,212.97,100,0.43,260.71,100,0.41,243.57,50,0.56,311.14,250,0.348,222.72,100,1.0,500.0
S_mab,37,552960,282,0.9680851063829787,494.3085106382979,100,0.39,236.78,100,0.55,305.5,100,0.42,249.4,50,0.56,311.34,250,0.444,261.228,100,1.0,500.0
S_mab,37,614400,282,0.9716312056737588,494.6808510638298,100,0.56,330.77,100,0.56,329.69,100,0.51,304.93,50,0.36,232.08,250,0.524,318.796,100,0.99,498.52
S_mab,38,61440,282,0.900709219858156,469.5744680851064,100,0.6,353.66,100,0.49,313.25,100,0.37,264.38,50,0.12,143.06,250,0.468,298.3,100,0.92,470.03
S_mab,38,122880,282,0.5035460992907801,416.7659574468085,100,0.0,186.38,100,0.0,182.24,100,0.0,162.55,50,0.0,141.6,250,0.0,174.016,100,0.49,413.64
S_mab,38,184320,282,0.9822695035460993,497.93617021276594,100,0.88,453.46,100,0.94,475.94,100,0.91,463.06,50,0.8,416.94,250,0.936,474.812,100,0.99,499.04
S_mab,38,245760,282,0.9893617021276596,497.91843971631204,100,0.88,450.98,100,0.88,451.68,100,0.82,425.59,50,0.64,349.84,250,0.9,459.856,100,0.99,495.02
S_mab,38,307200,282,0.9822695035460993,496.35460992907804,100,0.87,446.88,100,0.89,455.53,100,0.85,438.17,50,0.78,407.98,250,0.92,467.692,100,0.99,499.63
S_mab,38,368640,282,0.01773049645390071,180.87234042553192,100,0.01,139.57,100,0.01,135.53,100,0.0,111.36,50,0.0,104.66,250,0.016,125.124,100,0.03,191.99
S_mab,38,430080,282,0.9432624113475178,493.6489361702128,100,0.09,144.43,100,0.01,169.98,100,0.04,140.8,50,0.0,137.58,250,0.06,157.036,100,0.97,498.07
S_mab,38,491520,282,0.9822695035460993,492.65248226950354,100,0.0,55.27,100,0.0,55.14,100,0.0,53.41,50,0.0,49.04,250,0.0,55.64,100,0.99,495.43
S_mab,38,552960,282,0.9858156028368794,493.6241134751773,100,0.0,54.92,100,0.0,54.78,100,0.0,53.19,50,0.0,48.82,250,0.0,55.352,100,1.0,500.0
S_mab,38,614400,282,0.9929078014184397,496.9148936170213,100,0.08,101.65,100,0.05,95.02,100,0.05,89.42,50,0.08,96.14,250,0.08,103.836,100,1.0,500.0
S_mab,39,61440,282,0.16666666666666666,284.83687943262413,100,0.0,116.87,100,0.0,112.13,100,0.0,103.2,50,0.0,91.32,250,0.0,109.836,100,0.06,265.44
S_mab,39,122880,282,0.3404255319148936,389.02127659574467,100,0.01,196.48,100,0.02,212.94,100,0.0,183.72,50,0.0,166.54,250,0.0,190.952,100,0.37,397.91
S_mab,39,184320,282,0.49645390070921985,449.4822695035461,100,0.32,279.21,100,0.38,300.31,100,0.31,269.74,50,0.32,267.72,250,0.304,272.388,100,0.54,454.49
